user,fullname,tweet-id,timestamp,url,likes,replies,retweets,text,html
realDonaldTrump,Donald J. Trump,1132630743321055232,2019-05-26 12:53:07,/realDonaldTrump/status/1132630743321055232,59554,4913,14742,"The Great Patriots of Rolling Thunder WILL be coming back to Washington, D.C. next year, & hopefully for many years to come. It is where they want to be, & where they should be. Have a wonderful time today. Thank you to our great men & women of the Pentagon for working it out!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">The Great Patriots of Rolling Thunder WILL be coming back to Washington, D.C. next year, &amp; hopefully for many years to come. It is where they want to be, &amp; where they should be. Have a wonderful time today. Thank you to our great men &amp; women of the Pentagon for working it out!</p>"
realDonaldTrump,Donald J. Trump,1132627475333304321,2019-05-26 12:40:07,/realDonaldTrump/status/1132627475333304321,49450,14813,12382,“Why doesn’t the press apologize to President Trump for the Russian Collusion Delusion?” @marklevinshow @JudgeJeanine  How about the Dems also?,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">“Why doesn’t the press apologize to President Trump for the Russian Collusion Delusion?” <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""38495835"" dir=""ltr"" href=""/marklevinshow""><s>@</s><b>marklevinshow</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""29458079"" dir=""ltr"" href=""/JudgeJeanine""><s>@</s><b>JudgeJeanine</b></a>  How about the Dems also?</p>"
realDonaldTrump,Donald J. Trump,1132623971139112960,2019-05-26 12:26:12,/realDonaldTrump/status/1132623971139112960,91743,4799,25397,Thank you @JPN_PMO @AbeShinzo! #POTUSinJapanpic.twitter.com/fWToB1XotG,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""266991549"" dir=""ltr"" href=""/JPN_PMO""><s>@</s><b>JPN_PMO</b></a> <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""468122115"" dir=""ltr"" href=""/AbeShinzo""><s>@</s><b>AbeShinzo</b></a>! <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/POTUSinJapan?src=hash""><s>#</s><b>POTUSinJapan</b></a><img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><img alt=""🇯🇵"" aria-label=""Emoji: Flag of Japan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ef-1f1f5.png"" title=""Flag of Japan""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/fWToB1XotG"">pic.twitter.com/fWToB1XotG</a></p>"
realDonaldTrump,Donald J. Trump,1132614380103843840,2019-05-26 11:48:05,/realDonaldTrump/status/1132614380103843840,61603,4534,16223,"Tonight in Tokyo, Japan at the Ryōgoku Kokugikan Stadium, it was my great honor to present the first-ever U.S. President’s Cup to Sumo Grand Champion Asanoyama. Congratulations! A great time had by all, thank you @AbeShinzo!!pic.twitter.com/nwwxJl6KXH","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Tonight in Tokyo, Japan at the Ryōgoku Kokugikan Stadium, it was my great honor to present the first-ever U.S. President’s Cup to Sumo Grand Champion Asanoyama. Congratulations! A great time had by all, thank you <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""468122115"" dir=""ltr"" href=""/AbeShinzo""><s>@</s><b>AbeShinzo</b></a>!!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/nwwxJl6KXH"">pic.twitter.com/nwwxJl6KXH</a></p>"
realDonaldTrump,Donald J. Trump,1132506435848495104,2019-05-26 04:39:09,/realDonaldTrump/status/1132506435848495104,62834,5082,15452,Great progress being made in our Trade Negotiations with Japan. Agriculture and beef heavily in play. Much will wait until after their July elections where I anticipate big numbers!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Great progress being made in our Trade Negotiations with Japan. Agriculture and beef heavily in play. Much will wait until after their July elections where I anticipate big numbers!</p>"
realDonaldTrump,Donald J. Trump,1132506111884636160,2019-05-26 04:37:52,/realDonaldTrump/status/1132506111884636160,52607,11531,13547,Great fun and meeting with Prime Minister @AbeShinzo. Numerous Japanese officials told me that the Democrats would rather see the United States fail than see me or the Republican Party succeed - Death Wish!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Great fun and meeting with Prime Minister <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""468122115"" dir=""ltr"" href=""/AbeShinzo""><s>@</s><b>AbeShinzo</b></a>. Numerous Japanese officials told me that the Democrats would rather see the United States fail than see me or the Republican Party succeed - Death Wish!</p>"
AbeShinzo,安倍晋三,1132467086607802368,2019-05-26 02:02:48,/AbeShinzo/status/1132467086607802368,303283,8538,77158,令和初の国賓としてお迎えしたトランプ大統領と千葉でゴルフです。新しい令和の時代も日米同盟をさらに揺るぎないものとしていきたいと考えています。pic.twitter.com/8ol8790xWY,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">令和初の国賓としてお迎えしたトランプ大統領と千葉でゴルフです。新しい令和の時代も日米同盟をさらに揺るぎないものとしていきたいと考えています。<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/8ol8790xWY"">pic.twitter.com/8ol8790xWY</a></p>"
realDonaldTrump,Donald J. Trump,1132498578629222400,2019-05-26 04:07:56,/realDonaldTrump/status/1132498578629222400,79862,6849,17707,"Great morning of golf with Prime Minister @AbeShinzo at Mobara Country Club in Chiba, Japan!pic.twitter.com/EZeJ8znS51","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Great morning of golf with Prime Minister <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""468122115"" dir=""ltr"" href=""/AbeShinzo""><s>@</s><b>AbeShinzo</b></a> at Mobara Country Club in Chiba, Japan!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/EZeJ8znS51"">pic.twitter.com/EZeJ8znS51</a></p>"
USAmbJapan,ビル・ハガティ米国大使,1132234856329568256,2019-05-25 10:40:00,/USAmbJapan/status/1132234856329568256,41952,1347,9328,"Welcome back to Japan, Mr. President! @POTUS #POTUSinJapan #Alliance 
トランプ大統領、日本へようこそ！pic.twitter.com/kenxM9A7YF","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">Welcome back to Japan, Mr. President! <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""822215679726100480"" dir=""ltr"" href=""/POTUS""><s>@</s><b>POTUS</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/POTUSinJapan?src=hash""><s>#</s><b>POTUSinJapan</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Alliance?src=hash""><s>#</s><b>Alliance</b></a> 
トランプ大統領、日本へようこそ！<img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><img alt=""🇯🇵"" aria-label=""Emoji: Flag of Japan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ef-1f1f5.png"" title=""Flag of Japan""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/kenxM9A7YF"">pic.twitter.com/kenxM9A7YF</a></p>"
realDonaldTrump,Donald J. Trump,1132459370816708608,2019-05-26 01:32:08,/realDonaldTrump/status/1132459370816708608,80857,24102,17665,"North Korea fired off some small weapons, which disturbed some of my people, and others, but not me. I have confidence that Chairman Kim will keep his promise to me, & also smiled when he called Swampman Joe Biden a low IQ individual, & worse. Perhaps that’s sending me a signal?","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">North Korea fired off some small weapons, which disturbed some of my people, and others, but not me. I have confidence that Chairman Kim will keep his promise to me, &amp; also smiled when he called Swampman Joe Biden a low IQ individual, &amp; worse. Perhaps that’s sending me a signal?</p>"
realDonaldTrump,Donald J. Trump,1132444714047664129,2019-05-26 00:33:54,/realDonaldTrump/status/1132444714047664129,56575,8800,11141,"Going to play golf right now with @AbeShinzo. Japan loves the game. Tremendous fans of @JackNicklaus, @TigerWoods, and @PhilMickelson — I said what about @GaryPlayer, they said we love Gary too!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Going to play golf right now with <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""468122115"" dir=""ltr"" href=""/AbeShinzo""><s>@</s><b>AbeShinzo</b></a>. Japan loves the game. Tremendous fans of <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""36935647"" dir=""ltr"" href=""/jacknicklaus""><s>@</s><b>JackNicklaus</b></a>, <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""32453930"" dir=""ltr"" href=""/TigerWoods""><s>@</s><b>TigerWoods</b></a>, and <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""1027351783071346688"" dir=""ltr"" href=""/PhilMickelson""><s>@</s><b>PhilMickelson</b></a> — I said what about <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""26829777"" dir=""ltr"" href=""/garyplayer""><s>@</s><b>GaryPlayer</b></a>, they said we love Gary too!</p>"
AbeShinzo,安倍晋三,1132224813177614337,2019-05-25 10:00:05,/AbeShinzo/status/1132224813177614337,63425,3409,16297,President Trump and the First Lady are staying in Japan as the first State Guests of the new era “Reiwa”! TOKYO SKYTREE welcomes their historic visit with a special lighting inspired by the Stars and Stripes. Akie and I are looking forward to seeing them tomorrow !pic.twitter.com/yMohHzRgWf,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">President Trump and the First Lady are staying in Japan as the first State Guests of the new era “Reiwa”! TOKYO SKYTREE welcomes their historic visit with a special lighting inspired by the Stars and Stripes. Akie and I are looking forward to seeing them tomorrow !<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/yMohHzRgWf"">pic.twitter.com/yMohHzRgWf</a></p>"
USAmbJapan,ビル・ハガティ米国大使,1132261798625701890,2019-05-25 12:27:03,/USAmbJapan/status/1132261798625701890,25939,1157,6673,".@POTUS kicks off historic state visit by discussing ways to deepen economic ties with business leaders. #POTUSinJapan #Alliance 
トランプ大統領 @POTUS の今回の歴史的な日本訪問は、日本のビジネスリーダーらと経済関係の強化についての意見交換から始まりました。pic.twitter.com/1DI0u2DjTQ","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""ja"">.<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""822215679726100480"" dir=""ltr"" href=""/POTUS""><s>@</s><b>POTUS</b></a> kicks off historic state visit by discussing ways to deepen economic ties with business leaders. <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/POTUSinJapan?src=hash""><s>#</s><b>POTUSinJapan</b></a> <a class=""twitter-hashtag pretty-link js-nav"" data-query-source=""hashtag_click"" dir=""ltr"" href=""/hashtag/Alliance?src=hash""><s>#</s><b>Alliance</b></a> 
トランプ大統領 <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""822215679726100480"" dir=""ltr"" href=""/POTUS""><s>@</s><b>POTUS</b></a> の今回の歴史的な日本訪問は、日本のビジネスリーダーらと経済関係の強化についての意見交換から始まりました。<img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><img alt=""🇯🇵"" aria-label=""Emoji: Flag of Japan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ef-1f1f5.png"" title=""Flag of Japan""/><a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/1DI0u2DjTQ"">pic.twitter.com/1DI0u2DjTQ</a></p>"
GOPChairwoman,Ronna McDaniel,1132383762954760192,2019-05-25 20:31:42,/GOPChairwoman/status/1132383762954760192,28236,2733,7492,"The @realDonaldTrump administration's fight for better trade deals doesn't end with China. 

The president is working hard to strengthen our relationship with Japan, and that includes negotiating a new, fairer trade deal.https://twitter.com/whitehouse/status/1132251620903981057?s=21 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">The <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> administration's fight for better trade deals doesn't end with China. 

The president is working hard to strengthen our relationship with Japan, and that includes negotiating a new, fairer trade deal.<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/whitehouse/status/1132251620903981057?s=21"" dir=""ltr"" href=""https://t.co/pk3Bm5xDH5"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/whitehouse/status/1132251620903981057?s=21""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/whitehouse/sta</span><span class=""invisible"">tus/1132251620903981057?s=21</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1132386783898013697,2019-05-25 20:43:42,/realDonaldTrump/status/1132386783898013697,100193,14047,27038,"In addition to great incompetence and corruption, The Smollett case in Chicago is also about a Hate Crime. Remember, “MAGA COUNTRY DID IT!” That turned out to be a total lie, had nothing to do with “MAGA COUNTRY.” Serious stuff, and not even an apology to millions of people!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In addition to great incompetence and corruption, The Smollett case in Chicago is also about a Hate Crime. Remember, “MAGA COUNTRY DID IT!” That turned out to be a total lie, had nothing to do with “MAGA COUNTRY.” Serious stuff, and not even an apology to millions of people!</p>"
TeamTrump,Official Team Trump,1131954042370961408,2019-05-24 16:04:09,/TeamTrump/status/1131954042370961408,29254,5619,8721,"Dems plan a government TAKEOVER of healthcare.

That means ELIMINATING private plans (like Blue Cross/Blue Shield)! 

@realdonaldtrump will make healthcare more affordable & accessible using free market principles & will protect pre-existing conditions!https://www.reuters.com/article/us-usa-election-trump/trump-campaign-views-healthcare-as-a-2020-campaign-weapon-idUSKCN1SU12T?feedType=RSS&feedName=politicsNews&utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+Reuters%2FPoliticsNews+%28Reuters+Politics+News%29 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Dems plan a government TAKEOVER of healthcare.

That means ELIMINATING private plans (like Blue Cross/Blue Shield)! 

<a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realdonaldtrump</b></a> will make healthcare more affordable &amp; accessible using free market principles &amp; will protect pre-existing conditions!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://www.reuters.com/article/us-usa-election-trump/trump-campaign-views-healthcare-as-a-2020-campaign-weapon-idUSKCN1SU12T?feedType=RSS&amp;feedName=politicsNews&amp;utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+Reuters%2FPoliticsNews+%28Reuters+Politics+News%29"" dir=""ltr"" href=""https://t.co/3kV9BtsUlq"" rel=""nofollow noopener"" target=""_blank"" title=""https://www.reuters.com/article/us-usa-election-trump/trump-campaign-views-healthcare-as-a-2020-campaign-weapon-idUSKCN1SU12T?feedType=RSS&amp;feedName=politicsNews&amp;utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+Reuters%2FPoliticsNews+%28Reuters+Politics+News%29""><span class=""tco-ellipsis""></span><span class=""invisible"">https://www.</span><span class=""js-display-url"">reuters.com/article/us-usa</span><span class=""invisible"">-election-trump/trump-campaign-views-healthcare-as-a-2020-campaign-weapon-idUSKCN1SU12T?feedType=RSS&amp;feedName=politicsNews&amp;utm_source=feedburner&amp;utm_medium=feed&amp;utm_campaign=Feed%3A+Reuters%2FPoliticsNews+%28Reuters+Politics+News%29</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
JesseBWatters,Jesse Watters,1132043595618250752,2019-05-24 22:00:00,/JesseBWatters/status/1132043595618250752,18701,2223,4595,"TOMORROW: Senator @LindseyGrahamSC splashes into @WattersWorld to discuss his relationship with President @realDonaldTrump, Senate Hearings, and the Kavanaugh Hearings. THIS is an episode that you SERIOUSLY are not going to want to miss. See you at 8PM ET tomorrow on Fox News!pic.twitter.com/bSTlz6Bp6W","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">TOMORROW: Senator <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""432895323"" dir=""ltr"" href=""/LindseyGrahamSC""><s>@</s><b>LindseyGrahamSC</b></a> splashes into <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""819334191624101888"" dir=""ltr"" href=""/WattersWorld""><s>@</s><b>WattersWorld</b></a> to discuss his relationship with President <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a>, Senate Hearings, and the Kavanaugh Hearings. THIS is an episode that you SERIOUSLY are not going to want to miss. See you at 8PM ET tomorrow on Fox News!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/bSTlz6Bp6W"">pic.twitter.com/bSTlz6Bp6W</a></p>"
GOPChairwoman,Ronna McDaniel,1132337785027911680,2019-05-25 17:29:00,/GOPChairwoman/status/1132337785027911680,43403,4449,13389,"Democrats and the mainstream media loved to talk about transparency until they learned @realDonaldTrump was declassifying documents about how the Russia investigation started. 

They're for every investigation except AG Barr's. 

Funny how that works, isn't it?","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Democrats and the mainstream media loved to talk about transparency until they learned <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> was declassifying documents about how the Russia investigation started. 

They're for every investigation except AG Barr's. 

Funny how that works, isn't it?</p>"
jonvoight,Jon Voight,1132094914026770432,2019-05-25 01:23:55,/jonvoight/status/1132094914026770432,99030,17780,32336,To my fellow Americans. Part 2.pic.twitter.com/uhqpbzwHhS,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">To my fellow Americans. Part 2.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/uhqpbzwHhS"">pic.twitter.com/uhqpbzwHhS</a></p>"
realDonaldTrump,Donald J. Trump,1132374746912493569,2019-05-25 19:55:52,/realDonaldTrump/status/1132374746912493569,85287,8684,19315,"Thank you John, so nice!https://twitter.com/jonvoight/status/1132093445743489024 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">Thank you John, so nice!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/jonvoight/status/1132093445743489024"" dir=""ltr"" href=""https://t.co/cfcXpzjYn7"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/jonvoight/status/1132093445743489024""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/jonvoight/stat</span><span class=""invisible"">us/1132093445743489024</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1132369575033606149,2019-05-25 19:35:19,/realDonaldTrump/status/1132369575033606149,81549,14575,23750,"Another activist Obama appointed judge has just ruled against us on a section of the Southern Wall that is already under construction. This is a ruling against Border Security and in favor of crime, drugs and human trafficking. We are asking for an expedited appeal!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Another activist Obama appointed judge has just ruled against us on a section of the Southern Wall that is already under construction. This is a ruling against Border Security and in favor of crime, drugs and human trafficking. We are asking for an expedited appeal!</p>"
WhiteHouse,The White House,1132251620903981057,2019-05-25 11:46:37,/WhiteHouse/status/1132251620903981057,39321,4075,9897,"After arriving in Tokyo, President @realDonaldTrump spoke with Japanese business leaders at the U. S. Ambassador to Japan’s residence.pic.twitter.com/IhYaUv57Sn","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">After arriving in Tokyo, President <a class=""twitter-atreply pretty-link js-nav"" data-mentioned-user-id=""25073877"" dir=""ltr"" href=""/realDonaldTrump""><s>@</s><b>realDonaldTrump</b></a> spoke with Japanese business leaders at the U. S. Ambassador to Japan’s residence.<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/IhYaUv57Sn"">pic.twitter.com/IhYaUv57Sn</a></p>"
realDonaldTrump,Donald J. Trump,1132191737160589312,2019-05-25 07:48:39,/realDonaldTrump/status/1132191737160589312,96493,9551,17076,Getting ready to land in Japan with First Lady Melania. We look forward to seeing everyone soon!,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Getting ready to land in Japan with First Lady Melania. We look forward to seeing everyone soon!<img alt=""🇺🇸"" aria-label=""Emoji: Flag of United States"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1fa-1f1f8.png"" title=""Flag of United States""/><img alt=""🇯🇵"" aria-label=""Emoji: Flag of Japan"" class=""Emoji Emoji--forText"" draggable=""false"" src=""https://abs.twimg.com/emoji/v2/72x72/1f1ef-1f1f5.png"" title=""Flag of Japan""/></p>"
realDonaldTrump,Donald J. Trump,1132187724830482433,2019-05-25 07:32:43,/realDonaldTrump/status/1132187724830482433,98598,7196,22862,"Can’t believe that Rolling Thunder would be given a hard time with permits in Washington, D.C. They are great Patriots who I have gotten to know and see in action. They love our Country and love our Flag. If I can help, I will!","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Can’t believe that Rolling Thunder would be given a hard time with permits in Washington, D.C. They are great Patriots who I have gotten to know and see in action. They love our Country and love our Flag. If I can help, I will!</p>"
realDonaldTrump,Donald J. Trump,1132184674829082624,2019-05-25 07:20:36,/realDonaldTrump/status/1132184674829082624,62311,12217,16496,Democrat Senator Mark Warner is acting and talking like he is in total control of the Senate Intelligence Committee. Their is nothing bipartisan about him. He should not be allowed to take “command” of that Committee. Too important! Remember when he spoke to the Russian jokester?,"<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Democrat Senator Mark Warner is acting and talking like he is in total control of the Senate Intelligence Committee. Their is nothing bipartisan about him. He should not be allowed to take “command” of that Committee. Too important! Remember when he spoke to the Russian jokester?</p>"
Jim_Jordan,Rep. Jim Jordan,1131539470040354821,2019-05-23 12:36:47,/Jim_Jordan/status/1131539470040354821,48997,6274,13734,"""Rep. Jordan: When your focus is attacking Trump, you can't do what's best for America""https://video.foxnews.com/v/6040059640001/#sp=show-clips …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">""Rep. Jordan: When your focus is attacking Trump, you can't do what's best for America""<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://video.foxnews.com/v/6040059640001/#sp=show-clips"" dir=""ltr"" href=""https://t.co/prJJfetQel"" rel=""nofollow noopener"" target=""_blank"" title=""https://video.foxnews.com/v/6040059640001/#sp=show-clips""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">video.foxnews.com/v/604005964000</span><span class=""invisible"">1/#sp=show-clips</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
realDonaldTrump,Donald J. Trump,1132178835665895424,2019-05-25 06:57:23,/realDonaldTrump/status/1132178835665895424,65905,7006,18379,"The real trade war began 30 years ago, and we lost. This is a bright new Age, the Age of Enlightenment. We don’t lose anymore!https://twitter.com/mariabartiromo/status/1131533400798576642 …","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""4"" lang=""en"">The real trade war began 30 years ago, and we lost. This is a bright new Age, the Age of Enlightenment. We don’t lose anymore!<a class=""twitter-timeline-link u-hidden"" data-expanded-url=""https://twitter.com/mariabartiromo/status/1131533400798576642"" dir=""ltr"" href=""https://t.co/5ECmBpsI6D"" rel=""nofollow noopener"" target=""_blank"" title=""https://twitter.com/mariabartiromo/status/1131533400798576642""><span class=""tco-ellipsis""></span><span class=""invisible"">https://</span><span class=""js-display-url"">twitter.com/mariabartiromo</span><span class=""invisible"">/status/1131533400798576642</span><span class=""tco-ellipsis""><span class=""invisible""> </span>…</span></a></p>"
Jim_Jordan,Rep. Jim Jordan,1131908678045585408,2019-05-24 13:03:53,/Jim_Jordan/status/1131908678045585408,41358,5095,11765,"We could work together on the big problems facing America.

We could solve the border crisis, lower the cost of prescription drugs, fix our broken budget, and come to an agreement on infrastructure.

But Democrats are more interested in stopping President Trump. (7/7)","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">We could work together on the big problems facing America.

We could solve the border crisis, lower the cost of prescription drugs, fix our broken budget, and come to an agreement on infrastructure.

But Democrats are more interested in stopping President Trump. (7/7)</p>"
Jim_Jordan,Rep. Jim Jordan,1131908671879954432,2019-05-24 13:03:51,/Jim_Jordan/status/1131908671879954432,67750,8238,19888,"Democrats are engaged in presidential obstruction. They're so desperate to stop the President that they won't help the country.

The President's had enough! Can't blame him. (1/7)","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">Democrats are engaged in presidential obstruction. They're so desperate to stop the President that they won't help the country.

The President's had enough! Can't blame him. (1/7)</p>"
realDonaldTrump,Donald J. Trump,1132083465720016896,2019-05-25 00:38:25,/realDonaldTrump/status/1132083465720016896,114424,9675,26038,"In Alaska with our GREAT TROOPS, departing shortly for Japan!pic.twitter.com/9a72TMftpN","<p class=""TweetTextSize TweetTextSize--normal js-tweet-text tweet-text"" data-aria-label-part=""0"" lang=""en"">In Alaska with our GREAT TROOPS, departing shortly for Japan!<a class=""twitter-timeline-link u-hidden"" data-pre-embedded=""true"" dir=""ltr"" href=""https://t.co/9a72TMftpN"">pic.twitter.com/9a72TMftpN</a></p>"
